Date;Biomasse;Gaz;Charbon;Fioul;Hydraulique STEP;Hydraulique fil de l'eau / éclusée;Hydraulique lacs;Nucléaire;Solaire;Déchets;Éolien terrestre;Total
2015-10-18 19:00:00;244;2755;1160;288;1527;3131;2783;47686;40;226;856;60696
2015-10-18 20:00:00;244;2721;1335;288;1212;3097;1880;48189;28;223;995;60212
2015-10-18 21:00:00;244;2654;1257;288;495;2966;1143;47998;22;225;1081;58373
2015-10-18 22:00:00;243;2699;1277;288;427;2835;823;48151;22;224;1108;58097
2015-10-18 23:00:00;244;2945;1308;288;141;2647;686;48249;23;225;1152;57908
2015-10-19 00:00:00;244;2274;1365;279;-857;2330;630;48069;20;225;1186;55765
2015-10-19 01:00:00;243;2175;1250;279;-1965;2130;436;48104;18;226;1207;54103
2015-10-19 02:00:00;244;2153;1070;278;-2066;2158;411;47678;19;225;1197;53367
2015-10-19 03:00:00;244;2087;1157;279;-2158;2304;303;47513;20;226;1221;53196
2015-10-19 04:00:00;243;2247;1168;288;-2259;2509;233;47676;19;227;1223;53574
2015-10-19 05:00:00;242;3122;1175;310;-1804;2570;631;47645;19;225;1201;55336
2015-10-19 06:00:00;239;4352;1314;335;-150;2891;1517;48022;20;224;1270;60034
2015-10-19 07:00:00;239;5171;1403;382;511;3373;2752;48087;33;222;1437;63610
2015-10-19 08:00:00;237;5295;1973;415;982;3817;2808;48292;85;218;1419;65541
2015-10-19 09:00:00;235;5387;2122;421;1430;3981;3146;48253;506;220;1362;67063
2015-10-19 10:00:00;233;5388;2117;459;1216;3993;3597;48277;1250;221;1196;67947
2015-10-19 11:00:00;234;5429;2135;623;1494;3931;3353;47380;1907;218;1045;67749
2015-10-19 12:00:00;241;5366;2076;534;1048;3681;2989;47351;2395;220;1107;67008
2015-10-19 13:00:00;247;5360;1979;606;764;3421;2726;47417;2618;222;1182;66542
2015-10-19 14:00:00;244;5365;1993;692;986;3158;2571;47446;2554;222;1212;66443
2015-10-19 15:00:00;244;5319;1972;606;250;3268;2133;47821;2246;222;1299;65380
2015-10-19 16:00:00;241;5212;1892;306;203;3366;1604;48092;1702;222;1321;64161
2015-10-19 17:00:00;241;5321;2012;310;199;3548;1744;47989;911;221;1314;63810
2015-10-19 18:00:00;243;5304;1988;310;614;3904;2301;48104;244;223;1271;64506
2015-10-19 19:00:00;241;5290;1961;310;1209;4361;3518;48285;46;221;1403;66845
2015-10-19 20:00:00;241;5210;1870;310;683;3867;2752;48293;41;222;1514;65003
2015-10-19 21:00:00;242;5206;1882;311;104;3459;1681;47925;28;224;1605;62667
2015-10-19 22:00:00;240;5261;1559;312;562;3316;1497;47906;40;222;1556;62471
2015-10-19 23:00:00;241;5154;1556;312;920;3065;1410;47933;34;225;1444;62294
2015-10-20 00:00:00;241;4896;1567;311;-206;2731;1241;48089;38;230;1342;60480
2015-10-20 01:00:00;243;3949;1339;310;-1159;2426;844;47987;33;231;1294;57497
2015-10-20 02:00:00;241;3411;986;309;-1257;2363;801;48024;35;227;1262;56402
2015-10-20 03:00:00;241;2973;964;309;-1751;2320;579;47987;32;224;1221;55099
2015-10-20 04:00:00;240;2937;1152;308;-1768;2360;496;47887;37;226;1154;55029
2015-10-20 05:00:00;235;3771;1486;308;-1747;2463;822;48310;34;226;1173;57081
2015-10-20 06:00:00;235;4939;1588;309;-782;2816;1639;48397;39;227;1138;60545
2015-10-20 07:00:00;239;5326;1545;309;699;3529;2796;48521;40;232;1127;64363
2015-10-20 08:00:00;238;5436;1590;308;1041;4022;3169;48848;88;231;1085;66056
2015-10-20 09:00:00;239;5487;1678;318;1510;4020;3460;48817;454;228;977;67188
2015-10-20 10:00:00;238;5470;1681;462;1608;3869;3320;48774;1114;197;867;67600
2015-10-20 11:00:00;239;5441;1639;693;1462;3678;3085;48733;1765;196;868;67799
2015-10-20 12:00:00;237;5394;1686;665;1106;3334;2211;48651;2310;216;970;66780
2015-10-20 13:00:00;240;5298;1795;351;475;3102;2193;48654;2551;223;1179;66061
2015-10-20 14:00:00;238;5278;1779;634;396;2791;1934;48548;2559;225;1303;65685
2015-10-20 15:00:00;234;5081;1810;823;44;2761;1494;48417;2325;226;1441;64656
2015-10-20 16:00:00;240;5127;1751;858;-170;2901;1532;48443;1773;226;1504;64185
2015-10-20 17:00:00;238;5284;1871;680;-453;3119;2476;48560;952;224;1448;64399
2015-10-20 18:00:00;238;5317;2026;363;569;3505;2941;48207;268;221;1442;65097
2015-10-20 19:00:00;228;5320;2151;309;1747;4032;3657;48361;55;224;1530;67614
2015-10-20 20:00:00;227;5197;2087;309;1033;3811;2642;48285;45;226;1573;65435
2015-10-20 21:00:00;231;5079;2056;310;83;3347;1848;48300;37;226;1548;63065
2015-10-20 22:00:00;233;5054;1922;310;142;3077;1535;48462;36;225;1456;62452
2015-10-20 23:00:00;233;5124;1783;310;-27;2865;1407;48281;36;228;1373;61613
2015-10-21 00:00:00;235;4610;1851;311;-740;2602;1334;48319;35;229;1311;60097
2015-10-21 01:00:00;242;3963;1659;311;-1417;2367;1041;48454;35;230;1241;58126
2015-10-21 02:00:00;242;3612;1296;310;-1578;2365;972;48458;30;229;1226;57162
2015-10-21 03:00:00;241;3421;1078;309;-2062;2349;633;48253;28;228;1254;55732
2015-10-21 04:00:00;240;3368;1225;309;-2060;2274;542;47945;33;227;1205;55308
2015-10-21 05:00:00;243;3729;1625;311;-1497;2352;619;48160;40;228;1233;57043
2015-10-21 06:00:00;242;4581;1919;312;-400;2625;1248;48657;42;225;1256;60707
2015-10-21 07:00:00;243;5285;2118;312;660;3093;2482;48957;37;221;1192;64600
2015-10-21 08:00:00;243;5414;2158;312;1034;3536;2768;49155;80;217;1256;66173
2015-10-21 09:00:00;241;5420;2072;312;1204;3716;3301;49178;419;207;1257;67327
2015-10-21 10:00:00;241;5407;2050;311;1302;3677;3348;49108;1019;197;1190;67850
2015-10-21 11:00:00;241;5406;2086;311;1240;3526;3086;49105;1600;199;1135;67935
2015-10-21 12:00:00;241;5326;2087;311;828;3084;2259;48883;2173;198;1099;66489
2015-10-21 13:00:00;240;5030;2039;310;528;2918;2055;48728;2563;200;1161;65772
2015-10-21 14:00:00;239;4824;2042;311;400;2724;1689;48747;2525;200;1379;65080
2015-10-21 15:00:00;241;4591;1940;312;-36;2668;1492;48680;2065;199;1705;63857
2015-10-21 16:00:00;239;4682;1997;312;-90;2682;1725;48884;1495;207;1804;63937
2015-10-21 17:00:00;240;4681;2022;313;-12;2922;2109;48982;784;213;1806;64060
2015-10-21 18:00:00;241;4767;2076;318;952;3487;2901;48840;215;215;1812;65824
2015-10-21 19:00:00;237;4844;2076;596;1855;4002;3730;48837;55;236;1885;68353
2015-10-21 20:00:00;233;4863;2017;429;865;3671;2838;48786;33;237;2040;66012
2015-10-21 21:00:00;242;4685;1872;310;160;3290;1877;48758;35;241;2151;63621
2015-10-21 22:00:00;242;4896;1866;310;221;3079;1822;48214;33;241;2144;63068
2015-10-21 23:00:00;243;4919;2026;310;271;2807;1714;48078;33;242;2086;62729
2015-10-22 00:00:00;245;4746;2015;311;-677;2496;1222;47966;34;242;2016;60616
2015-10-22 01:00:00;247;4086;1853;312;-1774;2374;581;48055;35;242;1944;57955
2015-10-22 02:00:00;244;2503;1534;312;-2319;2289;395;47998;35;244;1980;55215
2015-10-22 03:00:00;245;2019;1516;311;-2332;2189;432;47579;33;242;2003;54237
2015-10-22 04:00:00;239;2036;1741;312;-2307;2169;391;47347;32;244;2067;54271
2015-10-22 05:00:00;240;2847;1919;312;-1849;2190;831;47462;34;242;2184;56412
2015-10-22 06:00:00;240;3899;1450;313;-814;2502;1436;47634;34;245;2346;59285
2015-10-22 07:00:00;241;4690;1445;313;914;3050;2337;48073;36;248;2474;63821
2015-10-22 08:00:00;238;4959;1478;424;1477;3316;2556;48546;79;245;2530;65848
2015-10-22 09:00:00;238;5012;1576;326;1456;3402;2827;48662;400;245;2292;66436
2015-10-22 10:00:00;239;5032;1627;312;1601;3314;2874;48712;907;243;2017;66878
2015-10-22 11:00:00;241;5025;1622;312;1719;3271;2691;48706;1244;241;1836;66908
2015-10-22 12:00:00;236;4760;1491;348;1096;3043;2440;48468;1454;240;1713;65289
2015-10-22 13:00:00;237;4674;1536;416;737;2816;2374;48512;1554;238;1727;64821
2015-10-22 14:00:00;233;4779;1601;321;543;2595;2427;48689;1544;233;1759;64724
2015-10-22 15:00:00;227;4732;1594;314;301;2423;2185;48700;1404;235;1871;63986
2015-10-22 16:00:00;234;4741;1610;313;604;2502;2212;48766;1106;234;1812;64134
2015-10-22 17:00:00;239;4676;1561;313;632;2706;2593;48797;612;237;1667;64033
2015-10-22 18:00:00;244;4889;1555;314;858;3099;3139;48769;171;240;1527;64805
2015-10-22 19:00:00;248;4984;1579;442;1994;3768;3576;48789;44;242;1491;67157
2015-10-22 20:00:00;248;4926;1552;452;934;3501;3058;48808;37;243;1426;65185
2015-10-22 21:00:00;248;4702;1522;311;-15;3159;2324;48908;41;242;1270;62712
2015-10-22 22:00:00;243;4658;1316;311;420;2921;1681;48808;29;243;1230;61860
2015-10-22 23:00:00;240;4545;1278;311;539;2653;1768;49064;29;239;1146;61812
2015-10-23 00:00:00;239;3895;1333;290;-722;2318;1323;48688;28;241;1107;58740
2015-10-23 01:00:00;241;3148;1488;291;-1770;2297;567;48264;28;246;1036;55836
2015-10-23 02:00:00;240;2726;1425;290;-2180;2321;546;48396;28;250;1002;55044
2015-10-23 03:00:00;243;2591;1144;295;-2455;2282;554;48135;28;249;967;54033
2015-10-23 04:00:00;245;2647;1011;341;-2494;2267;577;47694;29;250;900;53467
2015-10-23 05:00:00;244;3339;1083;416;-2481;2317;659;48584;28;249;871;55309
2015-10-23 06:00:00;239;4659;1190;607;-1119;2482;1302;48991;29;245;845;59470
2015-10-23 07:00:00;239;4899;1185;720;218;2781;2050;49452;22;244;824;62634
2015-10-23 08:00:00;238;4924;1358;737;951;3140;2476;49512;78;241;777;64432
2015-10-23 09:00:00;239;5030;1578;886;1021;3264;2512;49835;430;238;729;65762
2015-10-23 10:00:00;236;4965;1579;797;981;3203;2255;49919;1106;237;666;65944
2015-10-23 11:00:00;239;4968;1632;889;871;3015;1878;49789;1657;236;562;65736
2015-10-23 12:00:00;235;4825;1589;793;1000;2789;1664;49673;2104;240;497;65409
2015-10-23 13:00:00;239;4678;1555;725;689;2603;1393;49381;2540;239;422;64464
2015-10-23 14:00:00;237;4843;1485;724;259;2427;1648;49378;2731;240;397;64369
2015-10-23 15:00:00;237;5041;1506;724;146;2392;1777;49319;2433;241;404;64220
2015-10-23 16:00:00;238;5053;1538;724;362;2350;1984;49355;1768;243;394;64009
2015-10-23 17:00:00;242;5065;1531;812;619;2374;2197;49727;915;245;392;64119
2015-10-23 18:00:00;243;5252;1559;886;1690;2857;3243;49938;213;245;412;66538
2015-10-23 19:00:00;244;5268;1534;1147;2319;3280;3303;50026;45;247;449;67862
2015-10-23 20:00:00;244;5285;1372;1233;1200;3035;1987;49972;37;246;582;65193
2015-10-23 21:00:00;245;4894;1250;557;407;2755;1298;49686;31;248;689;62060
2015-10-23 22:00:00;246;4876;1169;301;460;2707;1605;49473;30;249;800;61916
2015-10-23 23:00:00;248;4888;1270;295;525;2521;1583;49789;31;248;962;62360
2015-10-24 00:00:00;248;3127;1305;320;104;2403;1466;49531;29;250;1067;59850
2015-10-24 01:00:00;249;1144;1352;320;-657;2114;1245;49569;31;249;1126;56742
2015-10-24 02:00:00;248;713;1360;320;-1049;2100;1121;49118;30;250;1230;55441
2015-10-24 03:00:00;249;661;1344;320;-1981;2058;594;48650;29;247;1243;53414
2015-10-24 04:00:00;248;689;1348;320;-2355;2042;405;48772;30;250;1260;53009
2015-10-24 05:00:00;242;704;1326;321;-2340;2052;621;48608;30;247;1331;53142
2015-10-24 06:00:00;242;711;1359;320;-2396;2109;806;48960;28;245;1281;53665
2015-10-24 07:00:00;242;806;1372;321;-825;2294;1394;49140;30;240;1386;56400
2015-10-24 08:00:00;241;995;1314;320;179;2605;1569;49116;68;244;1509;58160
2015-10-24 09:00:00;242;1131;1301;318;566;2770;1796;49335;359;245;1485;59548
2015-10-24 10:00:00;242;1131;1309;320;661;2718;1621;49326;886;246;1309;59769
2015-10-24 11:00:00;242;1072;1354;320;677;2514;1142;49296;1361;250;1091;59319
2015-10-24 12:00:00;242;1021;1333;320;563;2398;1269;49084;1657;252;978;59117
2015-10-24 13:00:00;242;1000;1321;320;-256;2332;1095;48569;1876;251;994;57744
2015-10-24 14:00:00;242;983;1311;319;-1306;2264;954;48152;1883;256;1044;56102
2015-10-24 15:00:00;242;1024;1354;320;-2160;2194;985;48694;1556;250;1084;55543
2015-10-24 16:00:00;242;1035;1417;321;-2263;2319;1073;48827;1023;253;1085;55332
2015-10-24 17:00:00;241;1026;1518;320;-717;2453;1444;48732;496;256;1093;56862
2015-10-24 18:00:00;243;1048;1617;321;438;2768;2445;48749;144;257;1336;59366
2015-10-24 19:00:00;243;1100;1647;319;2166;2972;3087;49049;43;257;1585;62468
2015-10-24 20:00:00;242;1053;1547;319;1241;2926;1996;48896;33;257;1778;60288
2015-10-24 21:00:00;242;1020;1541;318;109;2711;1588;48813;30;256;1987;58615
2015-10-24 22:00:00;243;986;1539;320;662;2834;1793;48716;30;257;2028;59408
2015-10-24 23:00:00;244;992;1538;319;1210;2876;1732;48872;29;257;1965;60034
2015-10-25 00:00:00;243;759;1262;297;-71;2529;978;47887;31;257;1829;56001
2015-10-25 01:00:00;243;656;952;296;-893;2215;377;47631;31;257;1728;53493
2015-10-25 02:00:00;243;656;952;296;-893;2215;377;47631;31;257;1728;53493
2015-10-25 03:00:00;242;673;877;297;-1922;2104;245;46448;28;257;1442;50691
2015-10-25 04:00:00;242;681;847;297;-1103;2010;187;46343;29;259;1283;51075
2015-10-25 05:00:00;242;663;964;299;-1403;1980;277;46915;30;256;1098;51321
2015-10-25 06:00:00;242;671;1010;298;-2009;2022;409;47611;28;256;952;51490
2015-10-25 07:00:00;242;682;969;296;-1935;2105;509;47930;52;251;863;51964
2015-10-25 08:00:00;242;716;975;297;-1890;2264;639;48478;306;249;752;53028
2015-10-25 09:00:00;242;710;1022;298;-1400;2402;783;48859;861;249;586;54612
2015-10-25 10:00:00;242;727;935;295;-1394;2530;724;48046;1444;247;495;54291
2015-10-25 11:00:00;243;725;932;296;-979;2550;808;48155;2029;248;460;55467
2015-10-25 12:00:00;243;735;968;297;-587;2441;886;48349;2352;250;436;56370
2015-10-25 13:00:00;242;734;1047;297;-518;2270;690;48119;2393;253;417;55944
2015-10-25 14:00:00;241;704;1285;296;-1653;2011;371;48224;2168;253;392;54292
2015-10-25 15:00:00;240;695;1207;296;-2314;1971;137;48813;1573;255;383;53256
2015-10-25 16:00:00;240;803;1221;294;-1334;2126;330;49294;792;255;403;54424
2015-10-25 17:00:00;237;1206;1492;294;-242;2433;918;48910;202;253;495;56198
2015-10-25 18:00:00;237;1646;1517;296;1357;2602;1971;49171;40;248;722;59807
2015-10-25 19:00:00;240;1864;1575;297;1321;2799;2371;48900;39;245;1095;60746
2015-10-25 20:00:00;243;1969;1588;319;673;2720;1670;48880;37;243;1386;59728
2015-10-25 21:00:00;243;1893;1472;319;-655;2646;754;48767;43;236;1684;57402
2015-10-25 22:00:00;243;1636;1458;319;-380;2687;858;48649;33;237;1833;57573
2015-10-25 23:00:00;242;1753;1496;318;-22;2570;960;48794;36;238;1890;58275
2015-10-26 00:00:00;242;1285;1279;292;-773;2321;354;48097;46;237;1883;55263
2015-10-26 01:00:00;242;1079;1218;292;-2205;2135;189;48134;42;235;1896;53257
2015-10-26 02:00:00;242;1004;1094;291;-1924;1886;172;47870;33;236;1902;52806
2015-10-26 03:00:00;242;1047;1092;292;-2123;1937;57;47933;33;237;2030;52777
2015-10-26 04:00:00;243;1288;1105;292;-2362;2013;53;48085;32;236;2176;53161
2015-10-26 05:00:00;241;1904;1228;293;-2069;2017;128;48273;33;238;2331;54617
2015-10-26 06:00:00;239;2935;1301;294;-546;2125;723;48695;27;236;2427;58456
2015-10-26 07:00:00;239;4097;1396;315;502;2612;1878;49235;56;233;2503;63066
2015-10-26 08:00:00;239;4688;1466;315;961;2787;1846;49425;329;233;2502;64791
2015-10-26 09:00:00;238;4686;1591;314;1740;2918;1960;49418;988;233;2267;66353
2015-10-26 10:00:00;236;4724;1564;314;1456;2903;2256;49176;1737;231;2071;66668
2015-10-26 11:00:00;236;4812;1560;314;914;2819;2390;49151;2334;235;1971;66736
2015-10-26 12:00:00;236;4798;1492;350;833;2484;1912;48801;2655;236;1987;65784
2015-10-26 13:00:00;236;4766;1554;396;1086;2300;2026;49045;2593;235;1964;66201
2015-10-26 14:00:00;236;4719;1560;395;970;2209;1825;49115;2291;233;1881;65434
2015-10-26 15:00:00;236;4577;1517;314;859;2453;1465;49061;1691;236;1813;64222
2015-10-26 16:00:00;237;4575;1494;315;849;2625;1690;49035;867;235;1824;63746
2015-10-26 17:00:00;237;4567;1446;314;1015;2730;2370;49090;191;233;2089;64282
2015-10-26 18:00:00;237;4663;1518;314;1514;3028;3496;49227;52;234;2548;66831
2015-10-26 19:00:00;237;4730;1509;313;2092;3243;3279;49283;36;235;3040;67997
2015-10-26 20:00:00;238;4668;1467;313;596;2907;2142;49156;41;235;3196;64959
2015-10-26 21:00:00;237;4238;1382;314;-125;2573;1250;48925;35;235;3238;62302
2015-10-26 22:00:00;237;4423;1438;314;302;2691;909;48502;32;236;3315;62399
2015-10-26 23:00:00;237;4481;1490;314;381;2556;721;48320;32;239;3248;62019
2015-10-27 00:00:00;237;3162;1292;316;-584;2377;517;48193;31;242;3068;58851
2015-10-27 01:00:00;237;1872;1088;317;-1304;2207;400;48166;31;241;2984;56239
2015-10-27 02:00:00;237;1643;1025;315;-1308;2029;252;47661;32;241;2868;54995
2015-10-27 03:00:00;237;1644;1008;315;-1577;1910;120;47568;31;241;2789;54286
2015-10-27 04:00:00;237;1690;950;314;-1525;1931;118;47198;31;241;2752;53937
2015-10-27 05:00:00;237;2288;1022;314;-1459;1991;294;47353;30;240;2779;55089
2015-10-27 06:00:00;236;3343;1469;316;-1025;2045;668;47663;25;235;2916;57891
2015-10-27 07:00:00;236;4498;1620;316;-261;2431;1497;47815;50;239;3086;61527
2015-10-27 08:00:00;236;4656;1762;315;199;2659;2178;48249;282;239;2961;63736
2015-10-27 09:00:00;233;4732;1954;313;959;2888;2458;48355;712;237;2623;65464
2015-10-27 10:00:00;236;4816;2124;315;1144;2950;2427;48534;1141;229;2280;66196
2015-10-27 11:00:00;227;4794;2151;315;1447;2999;2503;48543;1443;228;2087;66737
2015-10-27 12:00:00;229;4718;2100;315;1469;2771;2402;48451;1613;233;2148;66449
2015-10-27 13:00:00;225;4682;2119;315;838;2658;2314;48417;1572;233;2035;65408
2015-10-27 14:00:00;237;4717;2157;316;1142;2554;2396;48371;1338;233;1913;65374
2015-10-27 15:00:00;238;4617;2103;316;883;2555;2102;48311;885;235;1915;64160
2015-10-27 16:00:00;244;4668;2032;316;515;2641;2055;48410;410;248;1957;63496
2015-10-27 17:00:00;245;4830;1893;317;832;3051;2778;48380;127;246;2049;64748
2015-10-27 18:00:00;244;4844;1822;315;1824;3611;3428;48380;44;231;2239;66982
2015-10-27 19:00:00;249;4895;1846;314;1915;3589;3502;48402;41;237;2324;67314
2015-10-27 20:00:00;247;4890;1851;314;495;3401;2422;48303;32;245;2310;64510
2015-10-27 21:00:00;247;4777;1665;315;-356;2899;1693;48117;24;248;2303;61932
2015-10-27 22:00:00;248;4681;1243;315;-145;2800;1358;47944;44;249;2259;60996
2015-10-27 23:00:00;249;3766;1267;315;257;2743;1252;47853;38;241;2239;60220
2015-10-28 00:00:00;245;2179;1001;316;-215;2411;544;47459;32;239;2165;56376
2015-10-28 01:00:00;244;1426;816;316;-1400;2210;265;47191;31;245;1969;53313
2015-10-28 02:00:00;244;1273;803;316;-2009;2208;407;47280;30;245;1939;52736
2015-10-28 03:00:00;243;1266;755;317;-2320;2104;90;47052;31;247;1723;51508
2015-10-28 04:00:00;243;1278;775;318;-2126;1972;156;46781;31;243;1618;51289
2015-10-28 05:00:00;242;1478;842;317;-1834;1998;248;46977;31;243;1629;52171
2015-10-28 06:00:00;242;2725;1252;317;-895;2175;766;47720;35;244;1577;56158
2015-10-28 07:00:00;242;4366;1470;317;-248;2662;1335;47848;56;243;1519;59810
2015-10-28 08:00:00;221;4799;1548;318;262;2831;1979;48511;290;242;1523;62524
2015-10-28 09:00:00;220;4915;1624;317;848;3127;2176;48554;799;243;1354;64177
2015-10-28 10:00:00;228;4922;1607;317;1405;3459;2323;48490;1254;243;1101;65349
2015-10-28 11:00:00;228;4935;1647;318;1218;3522;2543;48270;1648;248;1033;65610
2015-10-28 12:00:00;230;4880;1612;318;1520;3660;2599;47551;1786;248;1054;65458
2015-10-28 13:00:00;232;4800;1582;316;1088;3763;2140;47507;1770;247;1049;64494
2015-10-28 14:00:00;232;4753;1578;317;715;3670;1850;47072;1537;243;1004;62971
2015-10-28 15:00:00;239;4626;1558;317;432;3604;1738;47027;1169;237;976;61923
2015-10-28 16:00:00;230;4734;1639;318;33;3778;1885;47070;645;239;927;61498
2015-10-28 17:00:00;226;4735;1539;338;276;4029;2251;46990;172;242;866;61664
2015-10-28 18:00:00;228;5122;1652;643;1363;4379;3191;46982;47;244;960;64811
2015-10-28 19:00:00;229;5104;1693;526;2080;4517;3117;47061;35;240;1128;65730
2015-10-28 20:00:00;232;4933;1664;316;1268;4187;2299;47108;25;236;1230;63498
2015-10-28 21:00:00;241;4656;1567;316;120;3813;1796;46890;36;242;1303;60980
2015-10-28 22:00:00;241;4598;1436;316;266;3734;1637;46759;37;242;1286;60552
2015-10-28 23:00:00;240;4319;1436;316;431;3813;1749;46804;29;242;1335;60714
2015-10-29 00:00:00;240;3866;1446;315;-682;3700;1237;46017;19;241;1400;57799
2015-10-29 01:00:00;243;2472;1313;316;-1697;3485;928;46320;22;241;1392;55035
2015-10-29 02:00:00;241;2159;859;315;-1820;3380;1319;45832;29;244;1442;54000
2015-10-29 03:00:00;244;2128;822;315;-2293;3350;992;46098;18;243;1511;53428
2015-10-29 04:00:00;245;2230;941;316;-2299;3237;868;45886;17;244;1453;53138
2015-10-29 05:00:00;246;3215;1248;317;-2282;3159;1278;46066;19;244;1546;55056
2015-10-29 06:00:00;244;4285;1525;318;-545;3432;2079;46763;25;242;1575;59943
2015-10-29 07:00:00;243;4615;1382;317;694;3728;2314;46946;54;241;1654;62188
2015-10-29 08:00:00;237;4759;1403;316;681;3987;2699;47100;403;236;1630;63451
2015-10-29 09:00:00;234;4927;1576;315;896;3995;2949;47073;1118;231;1508;64822
2015-10-29 10:00:00;238;4940;1567;315;900;3927;2721;46994;1763;220;1504;65089
2015-10-29 11:00:00;242;4822;1603;316;1088;3881;2396;46948;2272;228;1516;65312
2015-10-29 12:00:00;240;4764;1547;315;570;3984;2079;46822;2512;231;1538;64602
2015-10-29 13:00:00;231;4819;1532;316;561;3988;2029;46806;2361;238;1460;64341
2015-10-29 14:00:00;236;4835;1563;316;1166;3922;1891;46741;1992;241;1412;64315
2015-10-29 15:00:00;235;4914;1590;317;1181;3859;1957;46741;1341;243;1351;63729
2015-10-29 16:00:00;229;4758;1541;317;920;3795;1901;46697;636;244;1324;62362
2015-10-29 17:00:00;227;4858;1630;317;978;3856;2356;46679;153;245;1464;62763
2015-10-29 18:00:00;229;4986;1682;322;1536;4320;3524;46714;45;243;1686;65287
2015-10-29 19:00:00;230;5065;1714;486;1835;4363;3496;46936;33;243;1959;66360
2015-10-29 20:00:00;233;4900;1709;430;1511;4068;2430;46974;18;246;2056;64575
2015-10-29 21:00:00;236;4686;1704;317;214;3799;1545;46893;26;245;2218;61883
2015-10-29 22:00:00;235;4627;1620;316;24;3766;1220;46598;24;243;2485;61158
2015-10-29 23:00:00;234;4588;1476;316;225;3805;1228;46584;24;244;2601;61325
2015-10-30 00:00:00;235;3575;1346;313;-291;3529;566;46177;24;96;2798;58368
2015-10-30 01:00:00;234;2494;1139;314;-1581;3164;480;46480;24;102;2919;55769
2015-10-30 02:00:00;232;2457;1017;314;-2152;2963;458;46130;24;104;2917;54464
2015-10-30 03:00:00;232;2344;978;314;-2493;2965;432;45993;23;101;3000;53889
2015-10-30 04:00:00;233;2396;1046;313;-2489;2977;441;46238;23;102;2979;54259
2015-10-30 05:00:00;232;3115;1399;313;-2311;2815;473;46707;24;103;2904;55774
2015-10-30 06:00:00;234;4517;1477;315;-465;3202;996;47369;17;99;2975;60736
2015-10-30 07:00:00;234;4768;1542;315;492;3522;1739;47270;51;99;3068;63100
2015-10-30 08:00:00;232;4887;1575;313;654;3913;1706;47376;429;96;2931;64112
2015-10-30 09:00:00;232;4915;1550;313;853;4003;2006;47457;1261;93;2457;65140
2015-10-30 10:00:00;233;4938;1654;314;787;3774;2086;47573;2082;94;1828;65363
2015-10-30 11:00:00;232;4868;1668;315;1360;3778;2119;47643;2694;95;1515;66287
2015-10-30 12:00:00;235;4898;1675;314;1113;3725;2182;47594;2972;95;1363;66166
2015-10-30 13:00:00;235;4849;1699;314;654;3545;1699;47437;2916;96;1271;64715
2015-10-30 14:00:00;235;4746;1679;314;330;3381;1524;47323;2546;95;1239;63412
2015-10-30 15:00:00;237;4620;1494;314;289;3276;1223;47459;1842;98;1327;62179
2015-10-30 16:00:00;237;4657;1492;315;332;3346;1258;47404;892;82;1598;61613
2015-10-30 17:00:00;235;4814;1480;315;549;3465;1753;47405;184;96;2084;62380
2015-10-30 18:00:00;235;4939;1584;314;2112;3958;2169;47786;37;96;2829;66059
2015-10-30 19:00:00;234;4960;1587;313;1439;3982;2004;47989;34;98;3217;65857
2015-10-30 20:00:00;239;4835;1508;313;290;3627;1232;47414;34;99;3359;62950
2015-10-30 21:00:00;238;4257;1294;315;-438;3391;959;47414;34;97;3425;60986
2015-10-30 22:00:00;234;3814;1220;314;38;3346;1184;46627;33;98;3338;60246
2015-10-30 23:00:00;233;2890;1144;314;491;3132;1234;46264;41;97;3181;59021
2015-10-31 00:00:00;233;1455;1011;315;-730;2901;740;45998;35;99;3097;55154
2015-10-31 01:00:00;234;826;705;316;-1700;2711;533;45193;38;101;3037;51994
2015-10-31 02:00:00;234;785;395;316;-2143;2699;367;44341;29;99;3017;50139
2015-10-31 03:00:00;236;770;313;316;-2568;2688;746;43899;29;98;2982;49509
2015-10-31 04:00:00;236;761;275;316;-2501;2645;737;43902;29;100;2952;49452
2015-10-31 05:00:00;237;790;290;316;-2389;2517;362;44141;30;98;2973;49365
2015-10-31 06:00:00;237;780;526;317;-2085;2409;480;44586;31;98;3026;50405
2015-10-31 07:00:00;237;765;862;316;-1393;2476;954;44990;50;99;2900;52256
2015-10-31 08:00:00;237;768;1059;317;-1352;2580;790;45440;447;98;2709;53093
2015-10-31 09:00:00;237;778;1115;316;-769;2687;812;45818;1375;98;2243;54710
2015-10-31 10:00:00;236;794;1084;315;-556;2799;953;45764;2282;99;1838;55608
2015-10-31 11:00:00;234;808;1026;315;-865;2968;725;45875;2825;100;1602;55613
2015-10-31 12:00:00;234;795;948;316;-985;2924;874;46051;3090;98;1379;55724
2015-10-31 13:00:00;234;817;880;315;-1482;2801;844;45670;3093;98;1284;54554
2015-10-31 14:00:00;235;805;876;315;-1826;2656;620;45639;2699;101;1201;53321
2015-10-31 15:00:00;235;833;866;315;-1537;2652;901;45470;1958;102;1180;52975
2015-10-31 16:00:00;235;1239;998;317;-1099;2720;1116;46122;946;103;1235;53932
2015-10-31 17:00:00;238;1948;1046;317;538;2999;1438;46004;191;102;1513;56334
2015-10-31 18:00:00;238;2110;1089;315;2150;3150;2521;46386;44;101;1911;60015
